match_id,team,competition,date,coach,cluster,umap_x,umap_y,landmark
7567,South Korea,WC2018,2018-06-27,,0,8.734324,6.154639,
7566,Sweden,WC2018,2018-06-27,,0,8.460149,6.457072,
7568,Switzerland,WC2018,2018-06-27,,1,8.137224,2.4195464,
7570,Belgium,WC2018,2018-06-28,,0,7.554133,4.607386,
7571,Colombia,WC2018,2018-06-28,,0,7.0995274,5.5874352,
7570,England,WC2018,2018-06-28,,1,8.255488,4.367835,
7572,Japan,WC2018,2018-06-28,,0,9.612979,5.8918195,
7569,Panama,WC2018,2018-06-28,,0,7.089093,5.8848867,
7572,Poland,WC2018,2018-06-28,,0,7.836849,2.8020937,
7571,Senegal,WC2018,2018-06-28,,0,6.60896,5.6408663,
7569,Tunisia,WC2018,2018-06-28,,1,8.243928,2.5527205,
7580,Argentina,WC2018,2018-06-30,,1,8.18522,2.7379856,
7580,France,WC2018,2018-06-30,,0,8.009089,4.760161,
7579,Portugal,WC2018,2018-06-30,,1,11.040618,2.8011706,
7579,Uruguay,WC2018,2018-06-30,,0,9.023829,6.457086,
7581,Croatia,WC2018,2018-07-01,,0,7.703556,5.1077967,
7581,Denmark,WC2018,2018-07-01,,0,7.8663015,5.010042,
7582,Russia,WC2018,2018-07-01,,0,8.142003,6.4559035,
7582,Spain,WC2018,2018-07-01,,1,7.28108,3.041395,
7584,Belgium,WC2018,2018-07-02,,1,8.75178,3.2147822,
7583,Brazil,WC2018,2018-07-02,,0,9.202908,5.9144034,
7584,Japan,WC2018,2018-07-02,,1,11.728064,4.957271,
7583,Mexico,WC2018,2018-07-02,,0,7.4033976,4.6892986,
7585,Colombia,WC2018,2018-07-03,,1,11.808877,5.0275445,
7585,England,WC2018,2018-07-03,,1,10.133708,2.8001778,
7586,Sweden,WC2018,2018-07-03,,1,10.144215,5.493922,
7586,Switzerland,WC2018,2018-07-03,,1,10.294379,1.311985,
8650,Belgium,WC2018,2018-07-06,,0,9.2726145,6.243004,
8650,Brazil,WC2018,2018-07-06,,0,7.481971,5.284098,
8649,France,WC2018,2018-07-06,,1,9.189709,3.9539495,
8649,Uruguay,WC2018,2018-07-06,,0,8.863463,5.597216,
8652,Croatia,WC2018,2018-07-07,,1,9.123093,3.4355254,
8651,England,WC2018,2018-07-07,,1,12.153071,3.134721,
8652,Russia,WC2018,2018-07-07,,0,9.179801,6.655952,
8651,Sweden,WC2018,2018-07-07,,1,10.464265,4.9447427,
8655,Belgium,WC2018,2018-07-10,,1,7.2241817,3.25884,
8655,France,WC2018,2018-07-10,,1,10.184574,5.8296776,
8656,Croatia,WC2018,2018-07-11,,1,8.826559,3.568975,
8656,England,WC2018,2018-07-11,,1,10.489567,5.6123514,
8657,Belgium,WC2018,2018-07-14,,0,8.737518,5.830345,
8657,England,WC2018,2018-07-14,,0,7.631732,3.2083042,
8658,Croatia,WC2018,2018-07-15,,0,7.743786,3.777725,
8658,France,WC2018,2018-07-15,,0,8.85376,6.6962085,
3857286,Ecuador,WC2022,2022-11-20,,0,7.377975,3.3775408,
3857286,Qatar,WC2022,2022-11-20,,0,7.5792737,3.647864,
3857271,England,WC2022,2022-11-21,,0,6.32392,5.784779,
3857285,Netherlands,WC2022,2022-11-21,,0,8.0643215,4.371375,
3857285,Senegal,WC2022,2022-11-21,,1,10.014102,4.7410803,
3857282,United States,WC2022,2022-11-21,,1,8.214833,2.3403535,
3857282,Wales,WC2022,2022-11-21,,0,8.868982,6.2802978,
3857300,Argentina,WC2022,2022-11-22,,0,7.6121416,4.8038454,
3857279,Australia,WC2022,2022-11-22,,0,6.14209,6.165834,
3857254,Denmark,WC2022,2022-11-22,,0,8.337869,4.7600965,
3857279,France,WC2022,2022-11-22,,0,6.0775814,6.038987,
3857265,Mexico,WC2022,2022-11-22,Martino,1,8.465443,3.011385,
3857265,Poland,WC2022,2022-11-22,,0,7.0727315,6.2836547,
3857300,Saudi Arabia,WC2022,2022-11-22,,0,7.6371455,6.029028,
3857254,Tunisia,WC2022,2022-11-22,,0,8.959035,6.532903,
3857268,Belgium,WC2022,2022-11-23,,0,6.8963447,4.2040834,
3857268,Canada,WC2022,2022-11-23,,1,9.559229,4.557715,
3857291,Costa Rica,WC2022,2022-11-23,,0,6.9644103,6.515429,
3857277,Croatia,WC2022,2022-11-23,,0,7.156018,3.550176,
3857284,Germany,WC2022,2022-11-23,,1,11.1160145,2.211831,
3857284,Japan,WC2022,2022-11-23,,0,6.785668,6.5790453,
3857277,Morocco,WC2022,2022-11-23,,0,7.798641,5.1487303,
3857291,Spain,WC2022,2022-11-23,L.Enrique,1,10.557916,0.22745965,
3857258,Brazil,WC2022,2022-11-24,,1,9.72039,2.1577115,
3857290,Cameroon,WC2022,2022-11-24,,1,10.341529,3.1793513,
3857298,Ghana,WC2022,2022-11-24,,0,8.051328,4.7685633,
3857298,Portugal,WC2022,2022-11-24,,1,11.77515,2.0237312,
3857258,Serbia,WC2022,2022-11-24,,1,10.801674,4.7161703,
3857287,South Korea,WC2022,2022-11-24,,1,9.29605,4.571018,
3857290,Switzerland,WC2022,2022-11-24,,1,12.265663,3.7507424,
3857287,Uruguay,WC2022,2022-11-24,,0,7.1195617,3.5803585,
3857274,Ecuador,WC2022,2022-11-25,,0,8.691678,4.0254903,
3857272,England,WC2022,2022-11-25,,1,9.36396,1.9905638,
3857273,Iran,WC2022,2022-11-25,,0,8.8046875,6.2650404,
3857274,Netherlands,WC2022,2022-11-25,,0,8.278113,4.837954,
3857301,Qatar,WC2022,2022-11-25,,1,10.862565,4.462037,
3857301,Senegal,WC2022,2022-11-25,,1,8.969029,3.5781376,
3857272,United States,WC2022,2022-11-25,,1,10.127865,5.4323974,
3857273,Wales,WC2022,2022-11-25,,1,9.783515,4.123141,
3857289,Argentina,WC2022,2022-11-26,,0,7.629932,3.786616,
3857288,Australia,WC2022,2022-11-26,,0,8.876589,5.7212167,
3857266,Denmark,WC2022,2022-11-26,,0,7.8728414,4.1744576,
3857266,France,WC2022,2022-11-26,,1,9.775257,5.303225,
3857289,Mexico,WC2022,2022-11-26,Martino,0,6.6328616,5.960587,
3857297,Poland,WC2022,2022-11-26,,0,9.080374,6.49012,
3857297,Saudi Arabia,WC2022,2022-11-26,,1,9.13696,4.4556828,
3857288,Tunisia,WC2022,2022-11-26,,0,7.6477857,5.555527,
3857283,Belgium,WC2022,2022-11-27,,1,7.7606006,2.8266716,
3857281,Canada,WC2022,2022-11-27,,0,8.646578,4.312525,
3857295,Costa Rica,WC2022,2022-11-27,,1,8.214351,3.8567576,
3857281,Croatia,WC2022,2022-11-27,,1,9.962787,5.923405,
3857263,Germany,WC2022,2022-11-27,,0,8.99217,6.388616,
3857295,Japan,WC2022,2022-11-27,,0,6.7729025,4.3636317,
3857283,Morocco,WC2022,2022-11-27,,0,9.728846,5.9940157,
3857263,Spain,WC2022,2022-11-27,L.Enrique,1,8.190668,2.6247594,
3857269,Brazil,WC2022,2022-11-28,,0,7.2740817,3.1976247,
3857259,Cameroon,WC2022,2022-11-28,,0,8.592784,5.3600245,
3857299,Ghana,WC2022,2022-11-28,,0,7.560231,5.625939,
3857270,Portugal,WC2022,2022-11-28,,1,11.873853,4.9737735,
3857259,Serbia,WC2022,2022-11-28,,1,10.284301,4.24366,
3857299,South Korea,WC2022,2022-11-28,,1,8.986623,3.7729363,
3857269,Switzerland,WC2022,2022-11-28,,0,8.08817,4.4957786,
3857270,Uruguay,WC2022,2022-11-28,,0,8.787746,6.2131653,
3857267,Ecuador,WC2022,2022-11-29,,0,6.5226827,5.2941594,
3857261,England,WC2022,2022-11-29,,0,7.9765096,4.309841,
3857278,Iran,WC2022,2022-11-29,,0,8.278952,5.9448786,
3857294,Netherlands,WC2022,2022-11-29,,1,11.104209,1.1318617,
3857294,Qatar,WC2022,2022-11-29,,1,8.921413,4.7775674,
3857267,Senegal,WC2022,2022-11-29,,0,9.143281,6.5685344,
3857278,United States,WC2022,2022-11-29,,1,9.376466,5.1480203,
3857261,Wales,WC2022,2022-11-29,,0,6.674006,6.5208807,
3857264,Argentina,WC2022,2022-11-30,,1,10.338004,4.0885444,
3857257,Australia,WC2022,2022-11-30,,0,8.517285,6.6999846,
3857257,Denmark,WC2022,2022-11-30,,1,8.340374,2.8198361,
3857275,France,WC2022,2022-11-30,,0,8.365446,4.382064,
3857260,Mexico,WC2022,2022-11-30,Martino,0,7.1371765,4.6364284,
3857264,Poland,WC2022,2022-11-30,,0,8.128564,5.3790407,
3857260,Saudi Arabia,WC2022,2022-11-30,,0,6.408305,6.435838,
3857275,Tunisia,WC2022,2022-11-30,,1,9.8294325,5.8242254,
3857296,Belgium,WC2022,2022-12-01,,1,8.635434,2.9246335,
3857276,Canada,WC2022,2022-12-01,,0,7.342849,3.3486874,
3857292,Costa Rica,WC2022,2022-12-01,,0,8.263859,6.1463437,
3857296,Croatia,WC2022,2022-12-01,,1,9.178524,4.483621,
3857292,Germany,WC2022,2022-12-01,,1,8.012163,2.1465218,
3857255,Japan,WC2022,2022-12-01,,0,7.8001294,6.4594264,
3857276,Morocco,WC2022,2022-12-01,,1,9.260892,3.5878859,
3857255,Spain,WC2022,2022-12-01,L.Enrique,1,10.36553,0.1420564,
3857280,Brazil,WC2022,2022-12-02,,1,9.414108,2.5799053,
3857280,Cameroon,WC2022,2022-12-02,,0,8.211483,5.1626954,
3857293,Ghana,WC2022,2022-12-02,,0,6.518409,5.626419,
3857262,Portugal,WC2022,2022-12-02,,1,11.720478,2.3935723,
3857256,Serbia,WC2022,2022-12-02,,1,8.7990885,4.52732,
3857262,South Korea,WC2022,2022-12-02,,1,9.656759,3.0413265,
3857256,Switzerland,WC2022,2022-12-02,,0,8.407933,4.5605564,
3857293,Uruguay,WC2022,2022-12-02,,0,7.355414,6.0782676,
3869151,Argentina,WC2022,2022-12-03,,1,10.427138,1.4009016,
3869151,Australia,WC2022,2022-12-03,,0,7.9332285,3.7662394,
3869117,Netherlands,WC2022,2022-12-03,,0,8.502722,5.5808196,
3869117,United States,WC2022,2022-12-03,,1,8.088663,2.9405346,
3869118,England,WC2022,2022-12-04,,1,8.61369,2.770862,
3869152,France,WC2022,2022-12-04,,1,9.696809,1.6278499,
3869152,Poland,WC2022,2022-12-04,,0,8.236733,3.177985,
3869118,Senegal,WC2022,2022-12-04,,0,7.9350414,5.5620246,
3869253,Brazil,WC2022,2022-12-05,,1,8.236979,4.3098817,
3869219,Croatia,WC2022,2022-12-05,,1,8.202902,3.051373,
3869219,Japan,WC2022,2022-12-05,,1,9.473091,4.735014,
3869253,South Korea,WC2022,2022-12-05,,1,10.7044,5.5595064,
3869220,Morocco,WC2022,2022-12-06,,0,9.006516,6.3715744,
3869254,Portugal,WC2022,2022-12-06,,1,10.945016,3.8164742,
3869220,Spain,WC2022,2022-12-06,L.Enrique,1,10.307076,0.10708575,
3869254,Switzerland,WC2022,2022-12-06,,0,8.180735,4.3329873,
3869321,Argentina,WC2022,2022-12-09,,0,7.392971,4.1541405,
3869420,Brazil,WC2022,2022-12-09,,1,9.269948,2.421379,
3869420,Croatia,WC2022,2022-12-09,,1,11.086123,3.904653,
3869321,Netherlands,WC2022,2022-12-09,,0,7.940043,4.0632296,
3869354,England,WC2022,2022-12-10,,1,10.334188,1.3563874,
3869354,France,WC2022,2022-12-10,,1,12.431792,4.6356306,
3869486,Morocco,WC2022,2022-12-10,,0,8.230131,6.3260074,
3869486,Portugal,WC2022,2022-12-10,,0,7.1345835,3.1098845,
3869519,Argentina,WC2022,2022-12-13,,0,8.995033,5.5187516,
3869519,Croatia,WC2022,2022-12-13,,1,9.410954,4.327399,
3869552,France,WC2022,2022-12-14,,0,6.846452,5.408982,
3869552,Morocco,WC2022,2022-12-14,,0,6.953531,5.341278,
3869684,Croatia,WC2022,2022-12-17,,0,7.0555987,3.9323003,
3869684,Morocco,WC2022,2022-12-17,,0,9.056906,5.63657,
3869685,Argentina,WC2022,2022-12-18,,1,9.14059,5.3246093,WC2022 Final
3869685,France,WC2022,2022-12-18,,0,7.335557,6.094875,
